date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2024-06-19T06:00:00,2024-06-19T06:00:00,4.581,450.82,3.019,4.093,11.538,10.126,0,1.806,1.373,2.68,27.861,55.326,20144.963,1.225,4.246,16.825,27.862000000000002,37.650770917716564,62.34922908228344
2024-06-19T07:00:00,2024-06-19T07:00:00,4.607,406.411,3.086,4.147,11.524,10.386,0,1.801,2.478,6.639,29.274,60.065,20266.471,1.32,3.88,20.593,29.275,41.29501884976338,58.70498115023663
2024-06-19T08:00:00,2024-06-19T08:00:00,4.613,371.268,3.064,4.092,11.534,10.295,0,1.795,1.546,12.073,28.234,64.534,20221.389,1.636,3.817,26.230999999999998,28.234,48.16120444322041,51.83879555677958
2024-06-19T09:00:00,2024-06-19T09:00:00,4.604,333.806,2.513,4.083,11.535,8.748,0,1.799,0.808,18.178,25.403,71.235,19233.757,1.591,3.76,32.216,25.403,55.91211232405977,44.08788767594022
2024-06-19T10:00:00,2024-06-19T10:00:00,4.631,297.264,2.031,3.94,11.133,8.242,0,1.809,0.472,23.705,23.688,72.653,18259.192,1.482,3.978,37.736,23.687,61.43626980121453,38.56373019878547
2024-06-19T11:00:00,2024-06-19T11:00:00,4.658,269.055,1.906,3.74,10.257,7.491,0,1.811,0.191,27.579,21.656,74.807,16960.904,1.584,3.822,41.38300000000001,21.656,65.6466631767636,34.353336823236404
2024-06-19T12:00:00,2024-06-19T12:00:00,4.675,245.015,2.033,3.639,9.098,7.02,0,1.813,0.114,29.922,20.078,75.356,15669.584,1.439,4.202,43.877,20.078,68.60605112970057,31.393948870299432
2024-06-19T13:00:00,2024-06-19T13:00:00,4.668,232.563,1.722,3.296,8.665,7.039,0,1.887,0.043,31.357,19.355,74.518,15029.852,1.332,4.62,45.272999999999996,19.355999999999998,70.0505964814557,29.949403518544308
2024-06-19T14:00:00,2024-06-19T14:00:00,4.646,212.981,1.474,3.371,7.455,6.983,0,1.941,0.073,30.662,17.925,72.288,13572.557,1.622,5.5,45.801,17.926,71.87063568032389,28.129364319676114
2024-06-19T15:00:00,2024-06-19T15:00:00,4.615,227.741,1.446,3.354,8.093,7.134,0,1.898,0.079,27.99,18.651,70.391,14252.209,1.717,6.253,43.928999999999995,18.650000000000002,70.1976701449368,29.80232985506321
2024-06-19T16:00:00,2024-06-19T16:00:00,4.541,270.055,1.674,3.461,10.181,7.556,0,1.99,0.089,24.631,21.49,69.093,16862.468,1.764,6.554,40.95100000000001,21.489999999999995,65.58351083422752,34.41648916577248
2024-06-19T17:00:00,2024-06-19T17:00:00,4.516,307.425,2.075,3.383,11.454,8.01,0,1.961,0.344,20.006,23.845,67.483,18671.973,2.292,6.694,36.891000000000005,23.844,60.74092368486046,39.25907631513954
2024-06-19T18:00:00,2024-06-19T18:00:00,4.559,342.396,2.519,3.605,11.599,8.943,0,1.99,0.901,13.721,25.952,63.548,19531.169,2.57,6.636,31.090999999999998,25.951999999999998,54.504496607822176,45.49550339217783
2024-06-19T19:00:00,2024-06-19T19:00:00,4.611,386.438,3.067,3.723,11.597,10.405,0,1.984,1.65,7.323,28.703,60.475,20486.059,2.549,6.104,24.31,28.702999999999996,45.85667666421444,54.14332333578557
2024-06-19T20:00:00,2024-06-19T20:00:00,4.652,425.549,3.183,3.765,11.701,10.733,0,1.917,2.214,2.662,29.749,56.968,20767.285,2.591,5.382,19.052,29.748,39.040983606557376,60.95901639344263
2024-06-19T21:00:00,2024-06-19T21:00:00,4.646,453.514,3.139,3.798,11.803,10.717,0,1.874,2.676,0.284,30.208,54.011,20808.037,2.069,4.876,15.673000000000002,30.208999999999996,34.15936532845125,65.84063467154874
2024-06-19T22:00:00,2024-06-19T22:00:00,4.707,467.662,3.044,3.768,11.811,10.628,0,1.849,1.543,0.001,28.875,50.631,20678.591,1.783,5.084,15.342999999999998,28.875,34.69853905649283,65.30146094350717
2024-06-19T23:00:00,2024-06-19T23:00:00,4.713,470.562,2.486,3.663,11.784,10.053,0,1.816,0.641,0,26.78,50.257,19976.929,1.534,5.763,15.673,26.78,36.91847454832403,63.081525451675965
2024-06-20T00:00:00,2024-06-20T00:00:00,4.718,469.059,1.726,3.651,11.799,8.79,0,1.723,0.269,0,24.307,51.057,18783.134,1.451,5.918,15.738,24.306999999999995,39.300786615058065,60.69921338494194
2024-06-20T01:00:00,2024-06-20T01:00:00,4.69,479.711,1.649,3.083,11.832,7.961,0,1.724,0.276,0,23.442,46.529,18458.654,1.374,5.89,15.036999999999999,23.442,39.07845837989552,60.92154162010447
2024-06-20T02:00:00,2024-06-20T02:00:00,4.624,491.6,1.446,2.938,11.899,7.65,0,1.725,0.109,0,22.829,48.005,18256.527,1.224,5.523,14.309,22.829,38.529269212127744,61.47073078787226
2024-06-20T03:00:00,2024-06-20T03:00:00,4.561,499.442,1.507,3.018,11.882,7.8,0,1.723,0.158,0,23.07,47.91,18339.102,1.153,4.917,13.649,23.07,37.171491598355075,62.828508401644925
2024-06-20T04:00:00,2024-06-20T04:00:00,4.529,504.973,1.626,3.005,11.888,7.942,0,1.722,0.089,0.011,23.267,48.772,18482.511,1.289,4.499,13.332999999999998,23.267,36.42896174863388,63.57103825136613
2024-06-20T05:00:00,2024-06-20T05:00:00,4.517,493.335,2.136,3.455,11.931,8.673,0,1.735,0.504,0.584,24.979,49.185,19194.634,1.035,4.338,13.929000000000002,24.979000000000003,35.799835509406805,64.20016449059321
2024-06-20T06:00:00,2024-06-20T06:00:00,4.604,445.325,2.712,3.554,11.947,8.889,0,1.692,1.923,3.524,27.162,54.185,19708.732,0.709,4.704,17.095,27.162999999999997,38.62578516878305,61.37421483121695
2024-06-20T07:00:00,2024-06-20T07:00:00,4.66,395.239,2.978,3.586,11.897,9.077,0,1.685,2.054,9.518,27.692,64.766,19925.951,0.653,4.307,22.724000000000004,27.690999999999995,45.07388674005753,54.92611325994247
2024-06-20T08:00:00,2024-06-20T08:00:00,4.665,358.845,3.091,3.475,11.847,8.804,0,1.693,0.661,17.739,26.096,65.3,19870.702,0.445,2.954,29.278000000000002,26.096,52.873189583559075,47.126810416440925
2024-06-20T09:00:00,2024-06-20T09:00:00,4.657,308.336,2.914,3.443,11.208,8.296,0,1.888,0.774,26.377,25.08,70.434,19083.956,0.27,2.067,36.814,25.08,59.47910944518047,40.52089055481953
2024-06-20T10:00:00,2024-06-20T10:00:00,4.655,264.57,2.487,3.035,10.13,7.396,0,1.885,0.179,33.775,22.078,71.097,17275.804,0.207,1.548,43.22,22.077,66.189870897591,33.810129102409
2024-06-20T11:00:00,2024-06-20T11:00:00,4.664,216.868,2.008,2.842,8.13,7.037,0,1.882,0.054,39.039,19.11,72.74,14644.159,0.211,1.659,48.415,19.111,71.6983087995735,28.301691200426504
2024-06-20T12:00:00,2024-06-20T12:00:00,4.675,207.269,1.967,2.89,7.65,6.963,0,1.768,0.065,39.662,18.414,71.895,13998.739,0.176,1.722,49.125,18.413000000000004,72.73682963664898,27.263170363351
2024-06-20T13:00:00,2024-06-20T13:00:00,4.646,227.926,1.981,3.248,8.492,6.977,0,1.775,0.307,36.126,19.533,69.88,14917.855,0.192,1.705,45.916999999999994,19.532,70.15691607205609,29.843083927943898
2024-06-20T14:00:00,2024-06-20T14:00:00,4.593,264.359,2.017,3.432,9.888,7.366,0,1.779,0.235,31.44,21.284,67.183,16569.135,0.231,1.696,41.392,21.285,66.0401742265903,33.959825773409705
2024-06-20T15:00:00,2024-06-20T15:00:00,4.547,301.312,2.213,3.03,10.832,7.598,0,1.779,0.108,26.964,22.529,69.109,17806.451,0.205,1.821,36.56699999999999,22.53,61.87623737245544,38.12376262754455
2024-06-20T16:00:00,2024-06-20T16:00:00,4.515,332.903,2.399,3.588,11.491,8.619,0,1.771,0.209,22.122,24.49,64.637,19012.411,0.383,2.013,32.621,24.489,57.11959376641569,42.88040623358431
2024-06-20T17:00:00,2024-06-20T17:00:00,4.496,371.004,2.711,3.546,11.74,10.58,0,1.767,1.053,16.41,27.851,63.447,20227.433,0.225,1.993,26.669999999999998,27.851,48.91693109077236,51.083068909227634
2024-06-20T18:00:00,2024-06-20T18:00:00,4.53,396.641,2.812,3.719,11.771,12.644,0,1.768,2.685,11.001,31.679,61.025,21087.657,0.206,2.03,21.486,31.68,40.413045931610434,59.58695406838957
2024-06-20T19:00:00,2024-06-20T19:00:00,4.579,437.76,3.026,3.803,11.778,13.399,0,1.946,2.781,5.809,32.929,59.396,21662.234,0.169,2.195,16.555,32.93,33.45458219662524,66.54541780337476
2024-06-20T20:00:00,2024-06-20T20:00:00,4.634,462.4,3.058,4.015,11.756,13.637,0,2.008,3.407,1.928,33.866,56.543,21793.473,0.109,2.579,13.265000000000002,33.866,28.144957671171845,71.85504232882816
2024-06-20T21:00:00,2024-06-20T21:00:00,4.678,482.607,3.168,3.924,11.775,13.585,0,2.043,2.916,0.162,33.488,54.529,21907.054,0.056,3.086,11.906,33.487,26.228713678320446,73.77128632167955
2024-06-20T22:00:00,2024-06-20T22:00:00,4.729,486.187,3.311,3.953,11.768,13.456,0,1.952,1.998,0.001,32.486,53.586,21905.191,0.078,3.809,12.57,32.485,27.899234269226504,72.1007657307735
2024-06-20T23:00:00,2024-06-20T23:00:00,4.72,501.514,3.385,3.67,11.78,12.619,0,1.777,0.698,0,30.259,48.734,21559.866,0.082,4.258,12.73,30.259,29.61222638349345,70.38777361650655
2024-06-21T00:00:00,2024-06-21T00:00:00,4.716,509.906,3.36,3.737,11.788,12.302,0,1.8,0.431,0,29.68,48.742,21460.415,0.07,3.884,12.407,29.681,29.478711271621368,70.52128872837864
2024-06-21T01:00:00,2024-06-21T01:00:00,4.671,511.226,3.581,3.537,11.526,12.214,0,1.804,0.339,0,29.465,48.148,21335.022,0.083,3.976,12.267,29.463999999999995,29.395413481584438,70.60458651841557
2024-06-21T02:00:00,2024-06-21T02:00:00,4.594,512.077,3.335,3.682,11.443,12.033,0,1.803,0.135,0,28.749,48.887,20983.743,0.078,3.874,12.228,28.749000000000002,29.8411303902189,70.15886960978109
2024-06-21T03:00:00,2024-06-21T03:00:00,4.551,520.396,3.379,3.561,11.514,12.029,0,1.811,0.155,0,28.888,48.855,21105.203,0.128,3.428,11.668,28.887999999999998,28.770095670184435,71.22990432981557
2024-06-21T04:00:00,2024-06-21T04:00:00,4.515,525.52,3.471,3.573,11.828,11.991,0,1.803,0.096,0.011,29.189,49.448,21484.297,0.192,3.401,11.691999999999998,29.189,28.600083168219953,71.39991683178005
2024-06-21T05:00:00,2024-06-21T05:00:00,4.529,513.782,3.474,3.586,11.961,12.008,0,1.79,0.129,0.588,29.362,50.076,21610.762,0.358,3.639,12.7,29.362,30.193523845751507,69.80647615424849
2024-06-21T06:00:00,2024-06-21T06:00:00,4.603,468.67,3.328,3.642,11.908,12.054,0,1.782,0.564,3.366,29.636,55.773,21443.39,0.485,4.022,16.118,29.636,35.22752109105215,64.77247890894785
2024-06-21T07:00:00,2024-06-21T07:00:00,4.652,421.002,3.362,3.68,11.987,12.447,0,1.93,1.753,7.413,31.479,60.804,21787.862,0.494,4.034,20.273,31.479,39.17336528056887,60.82663471943114
2024-06-21T08:00:00,2024-06-21T08:00:00,4.701,391.628,3.336,3.74,11.792,12.446,0,1.916,2.006,11.583,31.496,64.069,21541.925,0.389,3.097,23.51,31.496,42.74079191360943,57.25920808639058
2024-06-21T09:00:00,2024-06-21T09:00:00,4.71,367.713,3.386,3.733,11.532,12.138,0,1.778,1.605,15.503,30.439,66.666,21112.657,0.386,2.645,26.976999999999997,30.438999999999997,46.98516093075101,53.014839069248985
2024-06-21T10:00:00,2024-06-21T10:00:00,4.74,342.086,3.678,3.552,10.889,11.265,0,1.779,0.769,19.657,28.38,69.883,20349.521,0.5,2.658,31.107,28.38,52.2920974330526,47.7079025669474
2024-06-21T11:00:00,2024-06-21T11:00:00,4.736,318.683,3.681,3.304,10.575,10.804,0,1.772,0.464,23.022,27.296,72.292,19842.345,0.683,3.223,34.967999999999996,27.296,56.16086342027495,43.83913657972504
2024-06-21T12:00:00,2024-06-21T12:00:00,4.697,317.822,3.506,3.281,11.107,10.515,0,1.766,0.366,23.709,27.26,72.651,20153.378,0.812,3.651,36.14999999999999,27.259999999999998,57.0099353414288,42.99006465857121
2024-06-21T13:00:00,2024-06-21T13:00:00,4.688,325.086,3.395,3.5,11.865,9.621,0,1.886,0.297,23.033,27.064,71.115,20708.379,1.065,4.351,36.637,27.064,57.514010769061706,42.48598923093829
2024-06-21T14:00:00,2024-06-21T14:00:00,4.631,320.317,2.878,2.937,11.792,9.019,0,1.905,0.094,22.74,25.689,71.051,20030.618,1.554,4.984,36.846,25.688000000000002,58.92154667860683,41.07845332139316
2024-06-21T15:00:00,2024-06-21T15:00:00,4.589,328.444,2.817,3.471,11.82,9.106,0,1.903,0.238,19.762,25.884,67.332,20039.858,1.546,5.764,35.132000000000005,25.884,57.57834010751278,42.42165989248721
2024-06-21T16:00:00,2024-06-21T16:00:00,4.545,349.413,2.942,3.566,12.072,9.469,0,1.904,0.275,15.184,26.662,64.518,20538.051,1.39,7.432,32.117000000000004,26.661999999999995,54.6402626788479,45.3597373211521
2024-06-21T17:00:00,2024-06-21T17:00:00,4.55,368.949,3.295,3.413,11.866,9.871,0,1.891,0.79,10.449,27.712,61.399,20727.993,1.355,8.702,28.469,27.713,50.672813356591085,49.32718664340892
2024-06-21T18:00:00,2024-06-21T18:00:00,4.557,376.847,3.373,3.604,11.933,10.174,0,1.774,1.685,7.243,28.939,60.27,20809.496,1.483,9.394,26.281,28.939,47.59326331039478,52.40673668960522
2024-06-21T19:00:00,2024-06-21T19:00:00,4.601,394.274,3.375,3.564,11.963,10.24,0,1.777,1.287,4.158,28.642,58.202,20871.716,1.653,10.32,24.296,28.642,45.89519815633382,54.10480184366617
2024-06-21T20:00:00,2024-06-21T20:00:00,4.662,412.761,3.39,3.667,12.014,10.254,0,1.78,1.279,1.535,28.718,55.459,20948.261,1.851,10.319,22.034,28.717000000000002,43.41589328289097,56.584106717109016
2024-06-21T21:00:00,2024-06-21T21:00:00,4.708,418.889,3.291,2.978,12.013,10.225,0,1.779,1.402,0.153,28.709,50.201,20854.52,1.867,11.37,21.076,28.71,42.33318603623509,57.666813963764916
2024-06-21T22:00:00,2024-06-21T22:00:00,4.723,405.829,2.676,2.949,11.687,9.88,0,1.78,1.097,0.001,27.12,49.559,19897.921,2.002,12.236,21.911,27.120000000000005,44.688054496135095,55.3119455038649
2024-06-21T23:00:00,2024-06-21T23:00:00,4.718,369.214,1.556,2.845,10.077,8.255,0,1.78,0.445,0,22.114,47.977,16715.634,1.808,13.79,23.161,22.113,51.15739718160533,48.84260281839466
2024-06-22T00:00:00,2024-06-22T00:00:00,4.715,307.4,0.649,2.85,7.565,6.885,0,1.749,0.301,0,17.15,48.785,12797.096,1.534,15.382,24.481,17.148999999999997,58.80614941148211,41.1938505885179
2024-06-22T01:00:00,2024-06-22T01:00:00,4.664,249.301,0.622,2.862,4.833,6.794,0,1.776,0.294,0,14.319,44.6,9853.117,1.537,16.142,25.205,14.318999999999999,63.77137941503895,36.228620584961035
2024-06-22T02:00:00,2024-06-22T02:00:00,4.606,224.145,0.651,2.792,3.8,6.717,0,1.792,0.098,0,13.058,44.793,8767.483,1.96,16.7,26.058,13.058,66.61724102668984,33.38275897331015
2024-06-22T03:00:00,2024-06-22T03:00:00,4.549,227.461,0.671,2.835,3.802,6.711,0,1.791,0.097,0,13.071,44.037,8780.292,1.755,16.391,25.529999999999998,13.072000000000001,66.13646961297343,33.863530387026586
2024-06-22T04:00:00,2024-06-22T04:00:00,4.506,231.074,0.681,2.832,3.812,6.733,0,1.79,0.091,0.007,13.108,43.781,8807.023,1.283,16.377,25.005,13.106999999999998,65.60925692695214,34.39074307304786
2024-06-22T05:00:00,2024-06-22T05:00:00,4.51,229.575,0.68,2.915,3.815,6.73,0,1.803,0.07,0.322,13.099,44.848,8830.397,1.301,16.316,25.363999999999997,13.098000000000003,65.94560865269615,34.054391347303834
2024-06-22T06:00:00,2024-06-22T06:00:00,4.57,215.291,0.689,2.849,3.633,6.702,0,1.808,0.11,2.716,12.941,46.016,8639.609,0.91,16.143,27.188000000000002,12.942,67.74981310740095,32.250186892599054
2024-06-22T07:00:00,2024-06-22T07:00:00,4.628,193.502,0.684,2.865,3.59,6.387,0,1.808,0.52,7.758,12.989,50.314,8476.549,0.926,14.64,30.817,12.988999999999999,70.34881066520569,29.65118933479432
2024-06-22T08:00:00,2024-06-22T08:00:00,4.671,169.111,0.669,2.851,3.578,6.25,0,1.797,0.718,14.964,13.013,55.436,8385.453,1.126,12.962,36.574,13.012,73.75872221998144,26.241277780018557
2024-06-22T09:00:00,2024-06-22T09:00:00,4.664,144.817,0.666,2.877,3.561,6.224,0,1.797,0.458,23.349,12.706,57.508,8354.533,1.319,12.774,44.983000000000004,12.706000000000001,77.97500390022361,22.024996099776388
2024-06-22T10:00:00,2024-06-22T10:00:00,4.676,127.4,0.669,2.851,3.506,6.24,0,1.803,0.176,31.095,12.393,58.923,8313.697,1.18,13.061,52.863,12.394,81.0074015048194,18.992598495180594
2024-06-22T11:00:00,2024-06-22T11:00:00,4.665,117.992,0.648,2.761,3.489,6.238,0,1.802,0.067,36.125,12.244,63.162,8277.753,1.161,13.199,57.911,12.244,82.5472168769154,17.452783123084597
2024-06-22T12:00:00,2024-06-22T12:00:00,4.652,114.801,0.663,2.51,3.48,6.263,0,1.799,0.057,38.996,12.261,63.161,8284.853,1.143,12.606,59.907000000000004,12.261999999999999,83.009325333592,16.99067466640801
2024-06-22T13:00:00,2024-06-22T13:00:00,4.642,116.409,0.662,2.479,3.491,6.268,0,1.804,0.036,38.843,12.261,54.883,8306.856,1.238,11.896,59.098000000000006,12.261,82.81786460012052,17.18213539987948
2024-06-22T14:00:00,2024-06-22T14:00:00,4.594,121.573,0.663,2.524,3.519,6.232,0,1.802,0.067,36.082,12.283,60.926,8318.167,1.164,11.775,56.139,12.283000000000001,82.04817164070036,17.951828359299643
2024-06-22T15:00:00,2024-06-22T15:00:00,4.537,130.804,0.652,2.47,3.539,6.256,0,1.799,0.044,32,12.29,56.806,8334.682,1.112,11.309,51.428,12.29,80.71188675099657,19.288113249003423
2024-06-22T16:00:00,2024-06-22T16:00:00,4.513,140.964,0.658,2.52,3.549,6.277,0,1.798,0.15,26.913,12.431,53.835,8355.589,1.42,11.477,46.843,12.432,79.02657106706032,20.973428932939687
2024-06-22T17:00:00,2024-06-22T17:00:00,4.51,163.358,0.652,2.501,3.743,6.449,0,1.798,0.218,20.34,12.86,55.87,8618.698,1.705,10.844,39.9,12.86,75.62547384382108,24.374526156178923
2024-06-22T18:00:00,2024-06-22T18:00:00,4.557,204.07,0.648,2.648,4.71,6.668,0,1.782,0.555,13.247,14.363,53.531,9692.271,2.177,10.503,33.132,14.363,69.75892199178861,30.241078008211392
2024-06-22T19:00:00,2024-06-22T19:00:00,4.616,266.855,0.636,3.01,6.226,7.31,0,1.793,1.541,6.724,17.506,49.997,11536.01,2.333,9.042,25.725,17.506,59.50591011080012,40.49408988919988
2024-06-22T20:00:00,2024-06-22T20:00:00,4.661,312.362,0.66,3.228,6.882,7.893,0,1.797,2.789,2.472,20.021,48.331,12467.848,2.217,7.316,19.894,20.021,49.840911937867965,50.15908806213203
2024-06-22T21:00:00,2024-06-22T21:00:00,4.697,344.219,0.651,3.137,7.206,7.871,0,1.799,2.999,0.262,20.526,46.194,12797.957,2.059,6.499,16.654,20.526,44.79289940828403,55.20710059171597
2024-06-22T22:00:00,2024-06-22T22:00:00,4.73,344.096,0.646,3.055,6.898,7.928,0,1.801,3.202,0.001,20.474,45.156,12491.833,2.175,5.869,15.83,20.475,43.60280953036772,56.397190469632285
2024-06-22T23:00:00,2024-06-22T23:00:00,4.735,343.064,0.715,2.891,6.349,7.742,0,1.808,2.419,0,19.032,43.419,11909.491,2.261,5.796,15.683,19.033,45.175135384260855,54.824864615739145
2024-06-23T00:00:00,2024-06-23T00:00:00,4.719,350.04,0.683,2.906,6.023,7.261,0,1.842,1.425,0,17.234,42.293,11429.209,2.313,5.48,15.418000000000001,17.233999999999998,47.21915962268774,52.78084037731225
2024-06-23T01:00:00,2024-06-23T01:00:00,4.671,341.518,0.653,2.796,5.418,6.866,0,1.794,0.903,0,15.634,40.749,10543.589,2.4,5.371,15.238000000000001,15.634,49.35864213526821,50.641357864731795
2024-06-23T02:00:00,2024-06-23T02:00:00,4.609,330.209,0.653,2.717,4.844,6.687,0,1.794,0.251,0,14.229,40.181,9871.187,2.281,6.058,15.665000000000001,14.229000000000001,52.40181976316317,47.598180236836825
2024-06-23T03:00:00,2024-06-23T03:00:00,4.559,315.914,0.665,2.772,4.315,6.656,0,1.793,0.224,0,13.653,39.454,9308.543,2.051,6.431,15.812999999999999,13.652999999999999,53.66524129505193,46.33475870494807
2024-06-23T04:00:00,2024-06-23T04:00:00,4.538,304.484,0.665,2.734,3.704,6.646,0,1.793,0.213,0.011,13.022,39.188,8659.27,1.817,6.317,15.417,13.020999999999999,54.2126731837682,45.7873268162318
2024-06-23T05:00:00,2024-06-23T05:00:00,4.538,309.118,0.672,2.655,3.742,6.584,0,1.77,0.148,0.527,12.916,39.27,8643.247,1.706,5.619,15.045,12.915999999999999,53.80708844461929,46.192911555380704
2024-06-23T06:00:00,2024-06-23T06:00:00,4.6,295.546,0.82,2.632,3.725,6.601,0,1.764,0.054,3.259,12.965,41.05,8739.879,1.579,4.536,16.606,12.964,56.15826851538722,43.84173148461279
2024-06-23T07:00:00,2024-06-23T07:00:00,4.633,255.965,0.89,2.652,3.703,6.619,0,1.763,0.477,9.21,13.451,43.939,8776.472,1.385,2.956,20.836000000000002,13.452,60.76761549230051,39.23238450769948
2024-06-23T08:00:00,2024-06-23T08:00:00,4.592,212.505,0.973,2.614,3.69,6.596,0,1.765,0.21,17.149,13.233,48.498,8823.471,1.129,2.804,28.288,13.234000000000002,68.12773951158421,31.872260488415783
2024-06-23T09:00:00,2024-06-23T09:00:00,4.574,182.209,1.191,2.693,3.699,6.586,0,1.768,0.149,24.825,13.394,52.381,9010.2,0.623,3.341,36.056,13.392999999999999,72.91552913102389,27.08447086897612
2024-06-23T10:00:00,2024-06-23T10:00:00,4.605,166.794,1.384,2.576,3.777,6.581,0,1.769,0.073,30.687,13.584,55.108,9244.477,0.463,3.51,41.841,13.584000000000001,75.4912043301759,24.50879566982409
2024-06-23T11:00:00,2024-06-23T11:00:00,4.591,158.066,1.459,2.531,3.834,6.492,0,1.769,0.02,34.562,13.575,58.639,9332.769,0.249,3.536,45.469,13.574,77.00997578036348,22.99002421963654
2024-06-23T12:00:00,2024-06-23T12:00:00,4.576,152.595,1.326,2.635,4.069,6.625,0,1.768,0.011,37.114,13.798,59.912,9521.365,0.251,4.023,48.59899999999999,13.799,77.88550915093431,22.114490849065678
2024-06-23T13:00:00,2024-06-23T13:00:00,4.568,147.504,1.184,2.704,4.075,6.519,0,1.766,0.014,37.849,13.559,58.779,9373.914,0.261,4.609,49.991,13.558,78.6652819084486,21.3347180915514
2024-06-23T14:00:00,2024-06-23T14:00:00,4.522,148.116,1.312,2.764,3.824,6.519,0,1.768,0.024,36.662,13.447,57.709,9213.567,0.167,4.645,48.760000000000005,13.447000000000001,78.383461668301,21.616538331699005
2024-06-23T15:00:00,2024-06-23T15:00:00,4.484,155.035,1.302,2.806,3.74,6.449,0,1.766,0.017,32.996,13.273,54.834,9087.185,0.198,4.856,45.34,13.274,77.35353328556317,22.646466714436823
2024-06-23T16:00:00,2024-06-23T16:00:00,4.446,167.901,1.084,2.756,3.848,6.515,0,1.767,0.053,27.798,13.267,52.498,9054.378,0.36,5.301,40.661,13.267,75.39867972110963,24.601320278890373
2024-06-23T17:00:00,2024-06-23T17:00:00,4.439,206.387,0.918,2.915,4.851,6.523,0,1.768,0.137,21.212,14.198,52.473,9989.309,0.702,4.935,34.203,14.197000000000001,70.66735537190083,29.332644628099175
2024-06-23T18:00:00,2024-06-23T18:00:00,4.499,276.238,1.125,3.296,6.491,6.71,0,1.764,0.479,13.862,16.568,51.536,11958.577,0.86,4.206,26.723,16.569,61.72733992423542,38.27266007576457
2024-06-23T19:00:00,2024-06-23T19:00:00,4.55,367.466,1.312,3.403,8.521,7.673,0,1.756,1.54,7.317,20.802,49.377,14624.068,0.635,3.09,18.994999999999997,20.802,47.72972837148529,52.27027162851472
2024-06-23T20:00:00,2024-06-23T20:00:00,4.593,425.994,1.428,3.514,9.271,8.5,0,1.753,2.822,2.615,23.773,48.008,15830.706,0.443,2.224,13.389,23.774,36.027769555740925,63.97223044425908
2024-06-23T21:00:00,2024-06-23T21:00:00,4.642,462.854,1.496,3.641,9.96,8.732,0,1.745,3.04,0.264,24.973,46.599,16694.982,0.301,2.249,11.097000000000001,24.973000000000003,30.765178818963122,69.23482118103686
2024-06-23T22:00:00,2024-06-23T22:00:00,4.714,475.256,1.408,3.598,10.167,9.073,0,1.79,2.438,0.001,24.875,47.016,17040.257,0.244,2.423,10.98,24.875999999999998,30.62248995983936,69.37751004016064
2024-06-23T23:00:00,2024-06-23T23:00:00,4.737,483.884,1.389,3.65,10.158,9.168,0,1.796,1.505,0,24.016,45.213,17060.578,0.202,2.653,11.242,24.015999999999995,31.88496227806456,68.11503772193545
2024-06-24T00:00:00,2024-06-24T00:00:00,4.715,491.451,1.425,3.666,10.163,8.969,0,1.819,1.099,0,23.475,43.803,16999.277,0.177,2.557,11.115,23.475,32.1335646140503,67.8664353859497
2024-06-24T01:00:00,2024-06-24T01:00:00,4.669,507.885,1.43,3.503,10.173,8.813,0,1.799,0.426,0,22.641,44.553,16978.696,0.136,2.481,10.789,22.641,32.27340711935388,67.72659288064612
2024-06-24T02:00:00,2024-06-24T02:00:00,4.609,514.871,1.427,3.38,10.127,8.719,0,1.786,0.113,0,22.172,43.893,16890.525,0.114,2.531,10.634,22.172,32.4148021703347,67.5851978296653
2024-06-24T03:00:00,2024-06-24T03:00:00,4.576,506.115,1.421,3.491,9.849,8.771,0,1.788,0.193,0,22.023,43.947,16613.972,0.136,2.601,10.803999999999998,22.022000000000002,32.91293486870163,67.08706513129836
2024-06-24T04:00:00,2024-06-24T04:00:00,4.568,488.889,1.474,3.675,9.095,9.042,0,1.787,0.312,0.011,21.71,44.058,15955.019,0.164,2.506,10.923999999999998,21.71,33.47429061714775,66.52570938285224
2024-06-24T05:00:00,2024-06-24T05:00:00,4.567,476.554,1.6,3.573,9.21,9.614,0,1.76,0.703,0.662,22.887,45.746,16339.686,0.192,2.407,11.401000000000002,22.887,33.250699953336444,66.74930004666355
2024-06-24T06:00:00,2024-06-24T06:00:00,4.612,417.939,1.645,3.478,9.218,10.092,0,1.765,2.165,4.339,24.886,51.733,16565.74,0.176,2.146,14.751000000000001,24.884999999999998,37.216167120799284,62.78383287920073
2024-06-24T07:00:00,2024-06-24T07:00:00,4.642,354.499,1.71,3.388,9.143,10.033,0,1.772,2.181,12.271,24.839,59.058,16527.657,0.094,1.388,21.783,24.839000000000002,46.72257732401013,53.27742267598988
2024-06-24T08:00:00,2024-06-24T08:00:00,4.682,287.287,1.572,3.675,8.662,8.969,0,1.78,1.313,22.573,22.295,64.568,15535.747,0.047,0.804,31.781,22.296000000000003,58.76990217652607,41.23009782347394
2024-06-24T09:00:00,2024-06-24T09:00:00,4.695,221.46,1.224,3.478,7.44,7.404,0,1.782,0.495,33.214,18.344,69.662,13402.922,0.043,0.747,42.177,18.345,69.68870823832656,30.31129176167344
